"selec","channel","start","end","sound.files","File.Offset..s.","bottom.freq","top.freq","selec.file","element_labels","old.selec","SNR","channel","check.res","duration","min.n.samples","sample.rate","channels","bits","sound.file.samples","song.lab","element","Species","Species_uscr","Clade","selection_type","Check.status","additional_info","song"
73,1,9.313,9.56320188400001,"Antrostomus-arizonae-256615.wav","",0.6635,3.1135,"Antrostomus-arizonae-256615.Table.1.selections.txt","6c",12,2.86754005273318,1,"OK",0.250201884000006,11033,44.1,1,16,599040,6,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-256615.wav-6"
74,1,10.732,10.814258153,"Antrostomus-arizonae-256615.wav","",0.6635,2.2969,"Antrostomus-arizonae-256615.Table.1.selections.txt","7b",13,5.53374594237295,1,"OK",0.0822581529999979,3627,44.1,1,16,599040,7,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-256615.wav-7"
75,1,11.052,11.319339,"Antrostomus-arizonae-256615.wav","",0.7656,3.0115,"Antrostomus-arizonae-256615.Table.1.selections.txt","7c",14,1.6827680960185,1,"OK",0.267338999999993,11789,44.1,1,16,599040,7,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-256615.wav-7"
76,1,12.496,12.601107641,"Antrostomus-arizonae-256615.wav","",0.9187,2.6542,"Antrostomus-arizonae-256615.Table.1.selections.txt","8a",15,3.13505635229603,1,"OK",0.105107640999989,4635,44.1,1,16,599040,8,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-256615.wav-8"
77,1,12.822,13.087054051,"Antrostomus-arizonae-256615.wav","",1.0208,3.4708,"Antrostomus-arizonae-256615.Table.1.selections.txt","8b",16,1.49993019517068,1,"OK",0.265054051000007,11688,44.1,1,16,599040,8,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-256615.wav-8"
1345,1,0.168,0.197942192000007,"Antrostomus-arizonae-34251.wav","",0.497,1.717,"","1a",NA,1.89574525144609,1,"OK",0.0299421920000071,1320,44.1,1,16,2166544,1,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-1"
78,1,0.316,0.441672178999992,"Antrostomus-arizonae-34251.wav","",0.8149,2.3009,"Antrostomus-arizonae-34251.Table.1.selections.txt","1b",1,14.555733683006,1,"OK",0.125672178999992,5542,44.1,1,16,2166544,1,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-1"
79,1,0.588,0.869048691999999,"Antrostomus-arizonae-34251.wav","",0.8149,2.9959,"Antrostomus-arizonae-34251.Table.1.selections.txt","1c",2,13.5295135561986,1,"OK",0.281048691999999,12394,44.1,1,16,2166544,1,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-1"
1346,1,1.22,1.26376166500001,"Antrostomus-arizonae-34251.wav","",0.6778,1.717,"","2a",NA,4.50317252085079,1,"OK",0.0437616650000052,1929,44.1,1,16,2166544,2,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-2"
80,1,1.371,1.48410496200001,"Antrostomus-arizonae-34251.wav","",0.5512,2.1571,"Antrostomus-arizonae-34251.Table.1.selections.txt","2b",3,16.895043711328,1,"OK",0.113104962000008,4987,44.1,1,16,2166544,2,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-2"
81,1,1.647,1.93718848699999,"Antrostomus-arizonae-34251.wav","",0.5992,3.0199,"Antrostomus-arizonae-34251.Table.1.selections.txt","2c",4,14.1295238151764,1,"OK",0.290188486999995,12797,44.1,1,16,2166544,2,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-2"
1347,1,2.257,2.29845841899999,"Antrostomus-arizonae-34251.wav","",0.5874,1.5363,"","3a",NA,4.35730901019876,1,"OK",0.0414584189999943,1828,44.1,1,16,2166544,3,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-3"
82,1,2.384,2.49253506399999,"Antrostomus-arizonae-34251.wav","",0.5992,2.1571,"Antrostomus-arizonae-34251.Table.1.selections.txt","3b",5,15.5174408875537,1,"OK",0.108535063999994,4786,44.1,1,16,2166544,3,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-3"
83,1,2.655,2.958898179,"Antrostomus-arizonae-34251.wav","",0.5992,2.924,"Antrostomus-arizonae-34251.Table.1.selections.txt","3c",6,14.6270160698112,1,"OK",0.303898179000001,13401,44.1,1,16,2166544,3,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-3"
1348,1,3.245,3.27033570099999,"Antrostomus-arizonae-34251.wav","",0.5687,1.5312,"","4a",NA,3.94465092575648,1,"OK",0.0253357009999888,1117,44.1,1,16,2166544,4,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-4"
84,1,3.393,3.485540423,"Antrostomus-arizonae-34251.wav","",0.7909,2.1331,"Antrostomus-arizonae-34251.Table.1.selections.txt","4b",7,14.9039319994991,1,"OK",0.0925404230000026,4081,44.1,1,16,2166544,4,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-4"
85,1,3.656,3.947330961,"Antrostomus-arizonae-34251.wav","",0.4314,3.0439,"Antrostomus-arizonae-34251.Table.1.selections.txt","4c",8,13.358944420438,1,"OK",0.291330961,12847,44.1,1,16,2166544,4,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-4"
1349,1,4.212,4.244245437,"Antrostomus-arizonae-34251.wav","",0.6125,1.5312,"","5a",NA,3.71646236071568,1,"OK",0.0322454370000003,1422,44.1,1,16,2166544,5,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-5"
86,1,4.344,4.45482001200001,"Antrostomus-arizonae-34251.wav","",0.719,2.3248,"Antrostomus-arizonae-34251.Table.1.selections.txt","5b",9,16.1656285066365,1,"OK",0.110820012000005,4887,44.1,1,16,2166544,5,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-5"
87,1,4.612,4.918183128,"Antrostomus-arizonae-34251.wav","",0.6232,3.1158,"Antrostomus-arizonae-34251.Table.1.selections.txt","5c",10,13.0788887216858,1,"OK",0.306183128000001,13502,44.1,1,16,2166544,5,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-5"
1350,1,8.049,8.088155174,"Antrostomus-arizonae-34251.wav","",0.5874,1.6718,"","6a",NA,3.3813055256859,1,"OK",0.0391551740000011,1726,44.1,1,16,2166544,6,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-6"
88,1,8.194,8.29910764099999,"Antrostomus-arizonae-34251.wav","",0.6471,2.1571,"Antrostomus-arizonae-34251.Table.1.selections.txt","6b",11,16.8716473385061,1,"OK",0.105107640999989,4635,44.1,1,16,2166544,6,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-6"
89,1,8.466,8.765328282,"Antrostomus-arizonae-34251.wav","",0.6232,2.8521,"Antrostomus-arizonae-34251.Table.1.selections.txt","6c",12,13.6163836469395,1,"OK",0.299328282000005,13200,44.1,1,16,2166544,6,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-6"
1344,1,13.839,13.866638947,"Antrostomus-arizonae-34251.wav","",0.7557,1.7338,"","7a",NA,3.82621001235625,1,"OK",0.0276389469999998,1218,44.1,1,16,2166544,7,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-7"
90,1,13.971,14.073822693,"Antrostomus-arizonae-34251.wav","",0.767,2.3009,"Antrostomus-arizonae-34251.Table.1.selections.txt","7b",13,14.0459184372959,1,"OK",0.102822692999993,4534,44.1,1,16,2166544,7,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-7"
91,1,14.234,14.545895499,"Antrostomus-arizonae-34251.wav","",0.5992,3.3794,"Antrostomus-arizonae-34251.Table.1.selections.txt","7c",14,14.8462966160179,1,"OK",0.311895499000002,13754,44.1,1,16,2166544,7,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-7"
1343,1,17.096,17.130548683,"Antrostomus-arizonae-34251.wav","",0.6326,1.717,"","8a",NA,4.03191116121978,1,"OK",0.034548682999997,1523,44.1,1,16,2166544,8,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-8"
92,1,17.227,17.33439259,"Antrostomus-arizonae-34251.wav","",0.6951,2.229,"Antrostomus-arizonae-34251.Table.1.selections.txt","8b",15,14.5046338299652,1,"OK",0.107392589999989,4736,44.1,1,16,2166544,8,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-8"
93,1,17.504,17.801043333,"Antrostomus-arizonae-34251.wav","",0.6711,3.0918,"Antrostomus-arizonae-34251.Table.1.selections.txt","8c",16,16.418288230673,1,"OK",0.297043332999991,13099,44.1,1,16,2166544,8,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-8"
1342,1,24.121,24.146335701,"Antrostomus-arizonae-34251.wav","",0.8585,1.6718,"","9a",NA,3.91405259223922,1,"OK",0.025335701000003,1117,44.1,1,16,2166544,9,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-9"
94,1,24.271,24.362397949,"Antrostomus-arizonae-34251.wav","",0.9587,2.1091,"Antrostomus-arizonae-34251.Table.1.selections.txt","9b",17,15.1127894535915,1,"OK",0.0913979489999974,4030,44.1,1,16,2166544,9,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-9"
95,1,24.543,24.853753026,"Antrostomus-arizonae-34251.wav","",0.7909,2.972,"Antrostomus-arizonae-34251.Table.1.selections.txt","9c",18,13.7366498169065,1,"OK",0.310753026,13704,44.1,1,16,2166544,9,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-9"
1351,1,44.989,45.018942192,"Antrostomus-arizonae-34251.wav","",0.7681,1.6266,"","10a",NA,5.14928154020359,1,"OK",0.0299421920000214,1320,44.1,1,16,2166544,10,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-10"
96,1,45.124,45.229107641,"Antrostomus-arizonae-34251.wav","",0.743,2.229,"Antrostomus-arizonae-34251.Table.1.selections.txt","10b",19,15.4770385800914,1,"OK",0.105107640999989,4635,44.1,1,16,2166544,10,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-10"
97,1,45.394,45.696755705,"Antrostomus-arizonae-34251.wav","",0.6711,2.948,"Antrostomus-arizonae-34251.Table.1.selections.txt","10c",20,12.7109609331609,1,"OK",0.30275570500001,13351,44.1,1,16,2166544,10,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-34251.wav-10"
1352,1,3.638,3.65642596399999,"Antrostomus-arizonae-41240.wav","",0.4067,1.4459,"","1a",NA,4.69140217305967,1,"OK",0.018425963999988,812,44.1,1,16,1057536,1,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-1"
99,1,3.792,3.90053506399999,"Antrostomus-arizonae-41240.wav","",0.5615,2.2458,"Antrostomus-arizonae-41240.Table.1.selections.txt","1b",1,3.99245686990365,1,"OK",0.108535063999994,4786,44.1,1,16,1057536,1,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-1"
100,1,4.118,4.37962662800002,"Antrostomus-arizonae-41240.wav","",0.5615,3.1646,"Antrostomus-arizonae-41240.Table.1.selections.txt","1c",2,3.97082929447217,1,"OK",0.261626628000016,11537,44.1,1,16,1057536,1,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-1"
1353,1,5.199,5.24506490999998,"Antrostomus-arizonae-41240.wav","",0.5422,1.3103,"","2a",NA,3.63118641763859,1,"OK",0.0460649099999841,2031,44.1,1,16,1057536,2,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-2"
101,1,5.385,5.478682898,"Antrostomus-arizonae-41240.wav","",0.6635,2.501,"Antrostomus-arizonae-41240.Table.1.selections.txt","2b",3,8.90041385904635,1,"OK",0.0936828979999973,4131,44.1,1,16,1057536,2,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-2"
102,1,5.712,5.94049487099998,"Antrostomus-arizonae-41240.wav","",0.4594,4.1344,"Antrostomus-arizonae-41240.Table.1.selections.txt","2c",4,3.10535336180282,1,"OK",0.228494870999981,10076,44.1,1,16,1057536,2,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-2"
1354,1,6.756,6.78363894700001,"Antrostomus-arizonae-41240.wav","",0.6125,1.4875,"","3a",NA,-1.58689791207122,1,"OK",0.027638947000014,1218,44.1,1,16,1057536,3,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-3"
103,1,6.896,7.094790538,"Antrostomus-arizonae-41240.wav","",0.4594,3.2156,"Antrostomus-arizonae-41240.Table.1.selections.txt","3b",5,6.75506772236385,1,"OK",0.198790537999997,8766,44.1,1,16,1057536,3,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-3"
105,1,7.234,7.501338999,"Antrostomus-arizonae-41240.wav","",0.2552,3.624,"Antrostomus-arizonae-41240.Table.1.selections.txt","3b",7,5.01727487853076,1,"OK",0.267338999000003,11789,44.1,1,16,1057536,3,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-3"
1355,1,8.599,8.63585192899999,"Antrostomus-arizonae-41240.wav","",0.6562,1.4875,"","4a",NA,8.9574933555322,1,"OK",0.0368519289999938,1625,44.1,1,16,1057536,4,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-4"
106,1,8.743,8.964640025,"Antrostomus-arizonae-41240.wav","",0.6125,3.0115,"Antrostomus-arizonae-41240.Table.1.selections.txt","4b",8,10.420216012141,1,"OK",0.221640024999999,9774,44.1,1,16,1057536,4,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-4"
107,1,9.079,9.33148683300001,"Antrostomus-arizonae-41240.wav","",0.4594,3.9812,"Antrostomus-arizonae-41240.Table.1.selections.txt","4c",9,2.51828951713114,1,"OK",0.252486833000006,11134,44.1,1,16,1057536,4,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-4"
1356,1,10.628,10.653335701,"Antrostomus-arizonae-41240.wav","",0.4396,1.4,"","5a",NA,9.1355773837112,1,"OK",0.0253357009999888,1117,44.1,1,16,1057536,5,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-5"
108,1,10.757,10.995777141,"Antrostomus-arizonae-41240.wav","",0.4083,3.0115,"Antrostomus-arizonae-41240.Table.1.selections.txt","5b",10,10.2778617565733,1,"OK",0.238777141000014,10530,44.1,1,16,1057536,5,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-5"
109,1,11.089,11.362051371,"Antrostomus-arizonae-41240.wav","",0.3062,3.4198,"Antrostomus-arizonae-41240.Table.1.selections.txt","5c",11,3.99994992362928,1,"OK",0.273051371000008,12041,44.1,1,16,1057536,5,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-5"
111,1,12.551,12.724656102,"Antrostomus-arizonae-41240.wav","",0.3573,2.45,"Antrostomus-arizonae-41240.Table.1.selections.txt","6b",13,7.11596562828167,1,"OK",0.173656101999995,7658,44.1,1,16,1057536,6,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-6"
112,1,12.9,13.155914256,"Antrostomus-arizonae-41240.wav","",0.3062,3.3177,"Antrostomus-arizonae-41240.Table.1.selections.txt","6c",14,4.10028852675108,1,"OK",0.255914256000011,11285,44.1,1,16,1057536,6,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-6"
113,1,14.335,14.386411346,"Antrostomus-arizonae-41240.wav","",0.2552,1.8885,"Antrostomus-arizonae-41240.Table.1.selections.txt","7a",15,4.67955794497818,1,"OK",0.051411346000009,2267,44.1,1,16,1057536,7,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-7"
114,1,14.469,14.707777141,"Antrostomus-arizonae-41240.wav","",0.3573,2.5521,"Antrostomus-arizonae-41240.Table.1.selections.txt","7b",16,10.6313229265478,1,"OK",0.238777141000014,10530,44.1,1,16,1057536,7,"b","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-7"
115,1,14.813,15.086051371,"Antrostomus-arizonae-41240.wav","",0.4594,3.5219,"Antrostomus-arizonae-41240.Table.1.selections.txt","7c",17,7.96265320831937,1,"OK",0.27305137099998,12041,44.1,1,16,1057536,7,"c","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-7"
116,1,16.013,16.041561859,"Antrostomus-arizonae-41240.wav","",0.2042,1.6333,"Antrostomus-arizonae-41240.Table.1.selections.txt","8a",18,8.30838304982491,1,"OK",0.028561859000007,1259,44.1,1,16,1057536,8,"a","Antrostomus arizonae","Antrostomus_arizonae","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-arizonae-41240.wav-8"
